Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Transcript length (including UTRs and CDS),Gene % GC content,Gene type
ENSDARG00000062266,18,21858744,21910991,-1,6287,35.29,protein_coding
ENSDARG00000062266,18,21858744,21910991,-1,8162,35.29,protein_coding
ENSDARG00000062266,18,21858744,21910991,-1,8129,35.29,protein_coding
ENSDARG00000021855,16,4570417,4610278,-1,2540,37.57,protein_coding
ENSDARG00000021855,16,4570417,4610278,-1,2060,37.57,protein_coding
ENSDARG00000021855,16,4570417,4610278,-1,1935,37.57,protein_coding
ENSDARG00000021855,16,4570417,4610278,-1,1828,37.57,protein_coding
ENSDARG00000020581,17,50313650,50374005,-1,3708,39.15,protein_coding
ENSDARG00000020581,17,50313650,50374005,-1,8070,39.15,protein_coding
ENSDARG00000020581,17,50313650,50374005,-1,540,39.15,protein_coding
ENSDARG00000040190,14,46873229,46897067,-1,4656,32.81,protein_coding
ENSDARG00000055459,19,37458610,37492517,1,3846,39.94,protein_coding
ENSDARG00000093058,4,16784553,16786244,1,1321,34.16,protein_coding
ENSDARG00000096614,15,23534126,23542144,1,2826,37.32,protein_coding
ENSDARG00000005320,5,12032802,12063381,-1,1472,38.97,protein_coding
ENSDARG00000006677,2,904362,920580,1,2194,39.31,protein_coding
ENSDARG00000042833,15,4549240,4580763,-1,1445,36.47,protein_coding
ENSDARG00000042833,15,4549240,4580763,-1,1719,36.47,protein_coding
ENSDARG00000058799,23,6077503,6126003,1,2172,38.33,protein_coding
ENSDARG00000058799,23,6077503,6126003,1,2312,38.33,protein_coding
ENSDARG00000110275,2,36112268,36157913,1,976,29.03,TR_J_gene
ENSDARG00000104132,2,36109002,36157911,1,907,29.14,TR_J_gene
ENSDARG00000013240,6,40884615,40899618,-1,2374,35.87,protein_coding
ENSDARG00000013240,6,40884615,40899618,-1,2415,35.87,protein_coding
ENSDARG00000037406,1,21495850,21538673,-1,724,35.48,protein_coding
ENSDARG00000037406,1,21495850,21538673,-1,324,35.48,protein_coding
ENSDARG00000037406,1,21495850,21538673,-1,4352,35.48,protein_coding
ENSDARG00000037406,1,21495850,21538673,-1,2574,35.48,protein_coding
ENSDARG00000037406,1,21495850,21538673,-1,4119,35.48,protein_coding
ENSDARG00000037406,1,21495850,21538673,-1,390,35.48,protein_coding
ENSDARG00000107096,5,12030872,12031174,-1,303,50.17,protein_coding
ENSDARG00000045611,25,28823952,28846945,1,740,36.93,protein_coding
ENSDARG00000045611,25,28823952,28846945,1,1344,36.93,protein_coding
ENSDARG00000036911,21,3715820,3770636,-1,2314,36.60,protein_coding
ENSDARG00000088204,12,18792315,18883079,-1,1871,38.83,protein_coding
ENSDARG00000088204,12,18792315,18883079,-1,5434,38.83,protein_coding
ENSDARG00000088204,12,18792315,18883079,-1,5023,38.83,protein_coding
ENSDARG00000102415,6,24090950,24103666,-1,2837,33.40,protein_coding
ENSDARG00000056609,12,17436904,17456083,1,1123,34.61,protein_coding
ENSDARG00000056609,12,17436904,17456083,1,1283,34.61,protein_coding
ENSDARG00000063032,24,14937205,15107330,1,1088,35.01,protein_coding
ENSDARG00000063032,24,14937205,15107330,1,1279,35.01,protein_coding
ENSDARG00000075536,11,26375979,26401674,1,2908,34.81,protein_coding
ENSDARG00000075536,11,26375979,26401674,1,3100,34.81,protein_coding
ENSDARG00000075536,11,26375979,26401674,1,2873,34.81,protein_coding
ENSDARG00000019791,7,17106160,17223955,1,1808,35.04,protein_coding
ENSDARG00000019791,7,17106160,17223955,1,2573,35.04,protein_coding
ENSDARG00000019791,7,17106160,17223955,1,947,35.04,protein_coding
ENSDARG00000019791,7,17106160,17223955,1,2266,35.04,protein_coding
ENSDARG00000092961,2,47935476,47938411,1,1348,37.30,protein_coding
ENSDARG00000099843,18,507618,610800,1,1086,35.88,protein_coding
ENSDARG00000099843,18,507618,610800,1,7630,35.88,protein_coding
ENSDARG00000062269,18,21686115,21725805,-1,6203,34.17,protein_coding
ENSDARG00000062269,18,21686115,21725805,-1,3591,34.17,protein_coding
ENSDARG00000096556,20,7799615,7801342,1,1728,46.64,protein_coding
ENSDARG00000041811,10,39125637,39130935,-1,549,32.67,protein_coding
ENSDARG00000041811,10,39125637,39130935,-1,475,32.67,protein_coding
ENSDARG00000015070,8,17174796,17184482,-1,2016,35.26,protein_coding
ENSDARG00000103479,6,2951645,3276052,1,5682,36.30,protein_coding
ENSDARG00000103479,6,2951645,3276052,1,8432,36.30,protein_coding
ENSDARG00000103479,6,2951645,3276052,1,5988,36.30,protein_coding
ENSDARG00000103479,6,2951645,3276052,1,8750,36.30,protein_coding
ENSDARG00000103479,6,2951645,3276052,1,8712,36.30,protein_coding
ENSDARG00000103479,6,2951645,3276052,1,4041,36.30,protein_coding
ENSDARG00000103479,6,2951645,3276052,1,8738,36.30,protein_coding
ENSDARG00000041065,5,3568016,3584815,-1,498,32.10,protein_coding
ENSDARG00000041065,5,3568016,3584815,-1,1052,32.10,protein_coding
ENSDARG00000014137,15,19726229,19772372,-1,5105,36.74,protein_coding
ENSDARG00000014137,15,19726229,19772372,-1,1634,36.74,protein_coding
ENSDARG00000014137,15,19726229,19772372,-1,4903,36.74,protein_coding
ENSDARG00000030157,3,30257582,30318595,1,2670,35.85,protein_coding
ENSDARG00000030157,3,30257582,30318595,1,4869,35.85,protein_coding
ENSDARG00000030157,3,30257582,30318595,1,3759,35.85,protein_coding
ENSDARG00000089795,13,31805824,31829786,-1,5105,36.79,protein_coding
ENSDARG00000089795,13,31805824,31829786,-1,897,36.79,protein_coding
ENSDARG00000041887,8,36554816,36570665,1,2756,34.21,protein_coding
ENSDARG00000041887,8,36554816,36570665,1,3057,34.21,protein_coding
ENSDARG00000041887,8,36554816,36570665,1,3167,34.21,protein_coding
ENSDARG00000041887,8,36554816,36570665,1,705,34.21,protein_coding
ENSDARG00000045437,24,8393290,8412526,-1,815,35.10,protein_coding
ENSDARG00000045437,24,8393290,8412526,-1,2127,35.10,protein_coding
ENSDARG00000045437,24,8393290,8412526,-1,1718,35.10,protein_coding
ENSDARG00000041295,16,50166421,50181206,-1,1108,36.45,protein_coding
ENSDARG00000041295,16,50166421,50181206,-1,865,36.45,protein_coding
ENSDARG00000101393,6,18364048,18366339,-1,626,34.69,protein_coding
ENSDARG00000101393,6,18364048,18366339,-1,537,34.69,protein_coding
ENSDARG00000018973,15,17074185,17095655,1,2287,35.83,protein_coding
ENSDARG00000101798,15,14850820,14853579,1,2760,36.30,protein_coding
ENSDARG00000056480,16,20496691,20515806,1,2989,32.29,protein_coding
ENSDARG00000056480,16,20496691,20515806,1,1775,32.29,protein_coding
ENSDARG00000077371,23,570517,574733,-1,1512,41.36,protein_coding
ENSDARG00000077371,23,570517,574733,-1,1299,41.36,protein_coding
ENSDARG00000017775,9,2330798,2341127,1,850,36.28,protein_coding
ENSDARG00000017775,9,2330798,2341127,1,1322,36.28,protein_coding
ENSDARG00000008485,7,38278860,38310177,1,4607,36.95,protein_coding
ENSDARG00000105098,6,24055421,24066676,-1,961,38.58,protein_coding
ENSDARG00000105098,6,24055421,24066676,-1,2322,38.58,protein_coding
ENSDARG00000016260,7,22718251,22761090,1,2521,37.64,protein_coding
ENSDARG00000016260,7,22718251,22761090,1,729,37.64,protein_coding
ENSDARG00000016260,7,22718251,22761090,1,4106,37.64,protein_coding
ENSDARG00000056292,17,21063403,21066105,-1,1563,37.25,protein_coding
ENSDARG00000056292,17,21063403,21066105,-1,1582,37.25,protein_coding
ENSDARG00000094874,8,13643799,13722682,-1,761,33.99,protein_coding
ENSDARG00000051793,25,19670273,19680133,1,4798,33.52,protein_coding
ENSDARG00000051793,25,19670273,19680133,1,1484,33.52,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,12318,35.03,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,9523,35.03,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,12435,35.03,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,534,35.03,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,12336,35.03,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,12462,35.03,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,12414,35.03,protein_coding
ENSDARG00000105088,15,10000553,10455569,-1,12537,35.03,protein_coding
ENSDARG00000070930,22,36832648,36836085,-1,472,35.28,protein_coding
ENSDARG00000021120,2,26576853,26590628,-1,2748,33.12,protein_coding
ENSDARG00000079769,16,11960417,11961325,-1,759,37.95,protein_coding
ENSDARG00000105562,7,25049545,25058145,1,1771,34.18,protein_coding
ENSDARG00000105562,7,25049545,25058145,1,1792,34.18,protein_coding
ENSDARG00000112141,22,1751640,1757459,1,915,39.36,protein_coding
ENSDARG00000095754,5,19961988,19963537,-1,1351,37.16,protein_coding
ENSDARG00000100731,25,32294719,32311056,-1,1845,38.23,protein_coding
ENSDARG00000100731,25,32294719,32311056,-1,3216,38.23,protein_coding
ENSDARG00000091127,23,35187683,35195908,-1,2321,40.68,protein_coding
ENSDARG00000032714,21,26152332,26250744,-1,3515,36.18,protein_coding
ENSDARG00000032714,21,26152332,26250744,-1,3816,36.18,protein_coding
ENSDARG00000062828,19,11256617,11264040,1,1674,39.00,protein_coding
ENSDARG00000062828,19,11256617,11264040,1,3683,39.00,protein_coding
ENSDARG00000100900,7,8967974,8981507,-1,1057,37.24,protein_coding
ENSDARG00000042933,18,5506025,5509616,-1,870,37.56,protein_coding
ENSDARG00000035333,10,33588715,33594110,1,1290,32.54,protein_coding
ENSDARG00000069833,16,33142734,33154518,1,1118,34.41,protein_coding
ENSDARG00000069833,16,33142734,33154518,1,2240,34.41,protein_coding
ENSDARG00000069833,16,33142734,33154518,1,2185,34.41,protein_coding
ENSDARG00000069833,16,33142734,33154518,1,4180,34.41,protein_coding
ENSDARG00000069833,16,33142734,33154518,1,996,34.41,protein_coding
ENSDARG00000087375,7,2427600,2430286,-1,1713,40.27,protein_coding
ENSDARG00000092696,25,22296666,22311542,1,1794,39.28,protein_coding
ENSDARG00000092696,25,22296666,22311542,1,1512,39.28,protein_coding
ENSDARG00000062820,19,11247054,11248982,-1,1330,37.12,protein_coding
ENSDARG00000004561,16,13020776,13109749,-1,1964,38.50,protein_coding
ENSDARG00000102796,18,336443,341489,-1,730,40.08,protein_coding
ENSDARG00000057556,21,18997503,19067517,1,1279,36.22,protein_coding
ENSDARG00000057556,21,18997503,19067517,1,625,36.22,protein_coding
ENSDARG00000057556,21,18997503,19067517,1,924,36.22,protein_coding
ENSDARG00000057556,21,18997503,19067517,1,630,36.22,protein_coding
ENSDARG00000057556,21,18997503,19067517,1,825,36.22,protein_coding
ENSDARG00000075299,8,1269941,1278948,-1,612,30.75,protein_coding
ENSDARG00000075299,8,1269941,1278948,-1,539,30.75,protein_coding
ENSDARG00000075299,8,1269941,1278948,-1,861,30.75,protein_coding
ENSDARG00000103424,15,9861973,9873144,1,1629,37.74,protein_coding
ENSDARG00000052782,1,21423010,21483832,-1,2421,35.65,protein_coding
ENSDARG00000100481,10,35584647,35613752,-1,5701,36.29,protein_coding
ENSDARG00000010096,11,6152643,6175057,1,1699,37.95,protein_coding
ENSDARG00000010096,11,6152643,6175057,1,2095,37.95,protein_coding
ENSDARG00000092074,16,25184207,25187809,1,606,32.42,protein_coding
ENSDARG00000105201,2,50862527,50899928,1,9167,36.12,protein_coding
ENSDARG00000105201,2,50862527,50899928,1,1186,36.12,protein_coding
ENSDARG00000105201,2,50862527,50899928,1,1102,36.12,protein_coding
ENSDARG00000001712,11,8303941,8350945,-1,1652,36.98,protein_coding
ENSDARG00000001712,11,8303941,8350945,-1,4456,36.98,protein_coding
ENSDARG00000037071,23,27675581,27677516,1,436,38.53,protein_coding
ENSDARG00000016399,2,21063660,21076570,1,1955,35.25,protein_coding
ENSDARG00000041071,9,30108641,30111105,1,1248,34.12,protein_coding
ENSDARG00000039969,16,33121106,33141934,1,2755,36.05,protein_coding
ENSDARG00000039969,16,33121106,33141934,1,1181,36.05,protein_coding
ENSDARG00000022438,8,39760258,39765996,1,627,37.50,protein_coding
ENSDARG00000069281,20,43432092,43436896,-1,1686,35.23,protein_coding
ENSDARG00000110216,17,12265095,12268293,1,1016,37.82,protein_coding
ENSDARG00000063126,5,2066262,2112030,-1,5381,38.70,protein_coding
ENSDARG00000040925,23,27641471,27647769,-1,1515,38.69,protein_coding
ENSDARG00000101199,12,5115929,5120339,-1,574,38.06,protein_coding
ENSDARG00000101199,12,5115929,5120339,-1,1044,38.06,protein_coding
ENSDARG00000036687,1,47331644,47411186,1,7232,37.59,protein_coding
ENSDARG00000036687,1,47331644,47411186,1,5444,37.59,protein_coding
ENSDARG00000036687,1,47331644,47411186,1,4611,37.59,protein_coding
ENSDARG00000034777,3,5265101,5277041,-1,1236,37.43,protein_coding
ENSDARG00000005230,19,11231083,11238721,-1,1043,36.35,protein_coding
ENSDARG00000005230,19,11231083,11238721,-1,621,36.35,protein_coding
ENSDARG00000005230,19,11231083,11238721,-1,414,36.35,protein_coding
ENSDARG00000057644,12,9096963,9132682,-1,741,36.37,protein_coding
ENSDARG00000057644,12,9096963,9132682,-1,3402,36.37,protein_coding
ENSDARG00000021184,16,31900127,31919568,-1,2205,34.73,protein_coding
ENSDARG00000070571,11,24716837,24756816,1,2387,35.36,protein_coding
ENSDARG00000070571,11,24716837,24756816,1,812,35.36,protein_coding
ENSDARG00000024815,11,20091255,20096018,-1,2559,33.98,protein_coding
ENSDARG00000109370,25,35048945,35049318,1,374,54.55,protein_coding
ENSDARG00000077227,19,22347627,22363292,1,2701,34.64,protein_coding
ENSDARG00000028222,19,2275019,2307722,1,2617,32.90,protein_coding
ENSDARG00000028222,19,2275019,2307722,1,2007,32.90,protein_coding
ENSDARG00000016835,1,44870880,44901163,-1,3339,36.47,protein_coding
ENSDARG00000016835,1,44870880,44901163,-1,2469,36.47,protein_coding
ENSDARG00000055066,10,35554219,35580086,1,1730,34.85,protein_coding
ENSDARG00000079105,8,36466771,36469117,-1,1428,34.13,protein_coding
ENSDARG00000027087,16,2745006,2807527,-1,1242,39.75,protein_coding
ENSDARG00000070461,17,52939748,53022822,-1,3122,39.38,protein_coding
ENSDARG00000070461,17,52939748,53022822,-1,1056,39.38,protein_coding
ENSDARG00000095175,22,19517610,19518789,1,642,37.71,protein_coding
ENSDARG00000095175,22,19517610,19518789,1,515,37.71,protein_coding
ENSDARG00000074829,16,12517535,12560722,1,3613,36.68,protein_coding
ENSDARG00000074829,16,12517535,12560722,1,2970,36.68,protein_coding
ENSDARG00000004937,21,22347120,22359336,-1,791,34.66,protein_coding
ENSDARG00000004937,21,22347120,22359336,-1,2179,34.66,protein_coding
ENSDARG00000094366,16,17102103,17116499,-1,2446,32.72,protein_coding
ENSDARG00000008784,2,32812402,32826108,-1,2874,36.50,protein_coding
ENSDARG00000008784,2,32812402,32826108,-1,3153,36.50,protein_coding
ENSDARG00000070546,4,306036,308006,1,1971,40.28,protein_coding
ENSDARG00000093154,19,23573725,23576381,-1,1266,39.67,protein_coding
ENSDARG00000076056,23,39774931,39784368,-1,1148,37.55,protein_coding
ENSDARG00000091304,11,37095165,37101987,1,540,35.03,protein_coding
ENSDARG00000091304,11,37095165,37101987,1,2461,35.03,protein_coding
ENSDARG00000069321,18,21061216,21063379,1,660,35.58,protein_coding
ENSDARG00000026325,8,30797363,30825415,1,1618,35.03,protein_coding
ENSDARG00000105397,7,5910467,5910989,1,523,49.52,protein_coding
ENSDARG00000040463,14,4178236,4184702,1,2898,38.22,protein_coding
ENSDARG00000039979,2,15300088,15324837,-1,870,37.07,protein_coding
ENSDARG00000039979,2,15300088,15324837,-1,1462,37.07,protein_coding
ENSDARG00000071727,24,10898671,10901351,1,1705,41.44,protein_coding
ENSDARG00000069995,16,42667560,42683501,1,2339,37.81,protein_coding
ENSDARG00000087743,4,50410452,50414313,1,690,41.79,protein_coding
ENSDARG00000059388,24,3328354,3336400,1,1202,35.47,protein_coding
ENSDARG00000031911,20,6590220,6666641,1,570,36.76,protein_coding
ENSDARG00000031911,20,6590220,6666641,1,350,36.76,protein_coding
ENSDARG00000031911,20,6590220,6666641,1,3405,36.76,protein_coding
ENSDARG00000031911,20,6590220,6666641,1,770,36.76,protein_coding
ENSDARG00000006332,20,851583,894374,-1,3240,37.33,protein_coding
ENSDARG00000006332,20,851583,894374,-1,3234,37.33,protein_coding
ENSDARG00000006332,20,851583,894374,-1,793,37.33,protein_coding
ENSDARG00000113005,4,31085014,31095639,1,710,42.18,protein_coding
ENSDARG00000025808,1,53911834,53918839,-1,2087,39.99,protein_coding
ENSDARG00000076843,13,22104298,22114795,1,9735,37.46,protein_coding
ENSDARG00000111100,13,9091958,9115727,1,1642,37.08,protein_coding
ENSDARG00000030479,15,31513065,31516583,-1,768,38.53,protein_coding
ENSDARG00000030479,15,31513065,31516583,-1,841,38.53,protein_coding
ENSDARG00000030479,15,31513065,31516583,-1,605,38.53,protein_coding
ENSDARG00000030479,15,31513065,31516583,-1,1187,38.53,protein_coding
ENSDARG00000002249,18,12655766,12834323,1,2272,35.97,protein_coding
ENSDARG00000005221,6,13871641,13891727,-1,1846,36.32,protein_coding
ENSDARG00000008022,7,31976764,32021853,-1,700,34.87,protein_coding
ENSDARG00000008022,7,31976764,32021853,-1,2695,34.87,protein_coding
ENSDARG00000008022,7,31976764,32021853,-1,3099,34.87,protein_coding
ENSDARG00000094312,10,8128374,8129456,-1,742,45.43,protein_coding
ENSDARG00000094312,10,8128374,8129456,-1,1083,45.43,protein_coding
ENSDARG00000062781,25,19485198,19521245,1,2194,34.98,protein_coding
ENSDARG00000062781,25,19485198,19521245,1,3418,34.98,protein_coding
ENSDARG00000061208,3,26751861,26787430,-1,3407,35.36,protein_coding
ENSDARG00000073781,21,25544882,25555355,-1,2010,30.79,protein_coding
ENSDARG00000093007,25,35952036,35956344,-1,1312,37.60,protein_coding
ENSDARG00000060308,15,5627877,5720666,-1,11494,37.86,protein_coding
ENSDARG00000060308,15,5627877,5720666,-1,6793,37.86,protein_coding
ENSDARG00000060308,15,5627877,5720666,-1,11581,37.86,protein_coding
ENSDARG00000077404,11,18612166,18699569,1,6510,35.88,protein_coding
ENSDARG00000077404,11,18612166,18699569,1,9069,35.88,protein_coding
ENSDARG00000000651,9,41040294,41045873,1,1386,31.92,protein_coding
ENSDARG00000061177,8,27659244,27687095,-1,3234,35.10,protein_coding
ENSDARG00000028507,8,13106760,13159587,1,8806,35.40,protein_coding
ENSDARG00000038608,2,44192652,44199840,-1,767,34.33,protein_coding
ENSDARG00000038608,2,44192652,44199840,-1,888,34.33,protein_coding
ENSDARG00000002791,1,1712140,1793371,1,3506,38.26,protein_coding
ENSDARG00000025043,16,52966812,52991487,1,511,37.70,protein_coding
ENSDARG00000025043,16,52966812,52991487,1,1718,37.70,protein_coding
ENSDARG00000025043,16,52966812,52991487,1,751,37.70,protein_coding
ENSDARG00000062794,8,391590,410770,-1,878,49.15,protein_coding
ENSDARG00000062794,8,391590,410770,-1,1326,49.15,protein_coding
ENSDARG00000062794,8,391590,410770,-1,3446,49.15,protein_coding
ENSDARG00000062794,8,391590,410770,-1,776,49.15,protein_coding
ENSDARG00000062794,8,391590,410770,-1,2214,49.15,protein_coding
ENSDARG00000100312,19,19729506,19731291,1,1669,44.85,protein_coding
ENSDARG00000094171,22,14363952,14475927,-1,4890,34.90,protein_coding
ENSDARG00000094171,22,14363952,14475927,-1,507,34.90,protein_coding
ENSDARG00000086553,21,25533531,25543402,1,2265,37.85,protein_coding
ENSDARG00000086553,21,25533531,25543402,1,3604,37.85,protein_coding
ENSDARG00000032496,16,24646600,24656265,-1,3791,36.02,protein_coding
ENSDARG00000093852,22,6065987,6066867,-1,389,40.30,protein_coding
ENSDARG00000097909,6,39290777,39306721,1,2141,43.63,protein_coding
ENSDARG00000005840,7,51774502,51793881,1,1708,36.18,protein_coding
ENSDARG00000035074,11,12811906,12859263,1,3975,33.74,protein_coding
ENSDARG00000086158,21,10577527,10676769,1,1492,34.67,protein_coding
ENSDARG00000086158,21,10577527,10676769,1,317,34.67,protein_coding
ENSDARG00000019492,12,22511015,22524388,-1,1573,32.64,protein_coding
ENSDARG00000016936,20,34157308,34292607,-1,16851,36.62,protein_coding
ENSDARG00000016936,20,34157308,34292607,-1,560,36.62,protein_coding
ENSDARG00000016936,20,34157308,34292607,-1,18491,36.62,protein_coding
ENSDARG00000009738,9,38074082,38130085,1,2422,36.52,protein_coding
ENSDARG00000009738,9,38074082,38130085,1,1497,36.52,protein_coding
